DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,271,13,183,9,889,74.99398267118205,124.88739391042681,689.1186234183912
20240728,86,13,197,2,876,69.36797905619603,84.1956711741853,722.4363497696187
20240728,707,13,722,9,835,108.98445723947687,96.53886998507258,629.4766727754505
20240728,729,13,793,4,184,26.85885787259928,21.896510533960868,135.24463159343986
20240728,340,13,173,10,679,92.70246869992437,66.3582093421555,519.9393219579201
20240728,467,13,998,20,660,29.7159223688265,76.72083449949223,553.5632431316812
20240728,425,13,291,11,673,49.64946567012659,44.02776226491931,579.322772064954
20240728,29,13,114,15,469,69.67252976231077,29.890689817219556,369.4367804204697
20240728,901,13,832,20,235,8.743862272068204,28.081762655402834,198.17437507252896
20240728,625,13,780,18,192,6.143107659949015,11.947702913606918,173.90918942644407
20240728,725,13,499,16,235,15.114078329422245,16.009561315924678,203.8763603546531
20240728,872,13,72,19,230,26.152317441434487,19.701210979031675,184.14647157953385
20240728,425,13,726,17,695,54.32771531352004,51.99991664138481,588.6723680450951
20240728,185,13,568,8,521,48.9900934817707,33.947117198894354,438.0627893193349
20240728,859,13,934,20,595,48.73247240066475,73.70579151889903,472.5617360804362
20240728,857,13,182,16,335,11.635629613559013,27.89292729591839,295.4714430905226
20240728,573,13,572,15,540,53.1568239480847,79.6234016460694,407.2197744058459
20240728,55,13,849,12,216,21.20909853195508,20.492184317807574,174.29871715023734
20240728,772,13,439,14,337,12.01540936484711,48.62627591189366,276.35831472325924
20240728,460,13,560,18,572,48.97279007035405,61.27834688007528,461.7488630495707
20240728,592,13,56,20,442,61.46599951953819,39.59631770205728,340.93768277840456
20240728,323,13,39,8,429,29.235177278993216,39.05407022723322,360.71075249377355
20240728,792,13,130,4,360,25.312511468148042,25.524588084504096,309.16290044734785
20240728,635,13,533,7,208,26.865016466978588,24.424438628902738,156.71054490411868
20240728,713,13,618,3,283,34.64274549777833,22.204053376550366,226.1532011256713
20240728,559,13,753,6,648,59.2168489242848,78.58264300203327,510.20050807368193
20240728,321,13,758,5,955,93.25109827091175,106.84496836684959,754.9039333622386
