DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,659,65,581,17,752,81.49789329216178,51.71478755094949,618.7873191568888
20240728,87,65,84,9,123,12.233987834186106,10.344999654443988,100.42101251136991
20240728,428,65,287,20,495,48.35697286659533,44.902299697684896,401.7407274357198
20240728,931,65,520,14,857,52.478451905230806,70.97009226228269,733.5514558324865
20240728,458,65,726,6,685,63.56993078927883,96.90673209365961,524.5233371170616
20240728,881,65,87,19,275,17.961653333417644,14.934823139233602,242.10352352734876
20240728,64,65,562,1,437,42.324779249239505,47.70545707400962,346.96976367675086
20240728,858,65,300,9,563,52.04030282674543,51.34378535696564,459.61591181628893
20240728,768,65,746,16,844,29.872949473341944,98.74955362459175,715.3774969020662
20240728,408,65,490,3,220,28.1169108012941,14.895626933076423,176.98746226562946
20240728,980,65,28,16,863,103.67853135404712,125.63915778461732,633.6823108613355
20240728,884,65,557,3,653,56.75403790091942,46.75630139583126,549.4896607032493
20240728,160,65,67,20,169,24.053071026704615,16.211525778002304,128.7354031952931
20240728,772,65,728,4,967,113.97959317997449,132.1402858951411,720.8801209248844
20240728,227,65,617,4,146,3.6214745233394674,18.248431266703125,124.1300942099574
20240728,891,65,34,14,933,38.0050761236385,58.07399415443686,836.9209297219246
20240728,178,65,189,8,322,20.411440035210656,37.677222444915564,263.91133751987377
20240728,169,65,254,7,835,40.08897693798229,100.52693815508833,694.3840849069294
20240728,887,65,71,16,495,68.51523613767972,28.467637651313797,398.0171262110065
20240728,876,65,799,17,685,50.12287029573937,75.45112895230528,559.4260007519554
20240728,646,65,105,9,936,102.39583596341932,111.35273869927005,722.2514253373106
20240728,493,65,965,11,635,66.1411575277022,71.18540954855436,497.67343292374346
20240728,974,65,662,15,281,28.012229143836077,14.60302557556317,238.38474528060075
20240728,647,65,722,15,883,62.25317879816889,61.84040919448099,758.9064120073501
20240728,759,65,847,14,887,61.1218602567822,81.98396907112424,743.8941706720935
20240728,306,65,728,17,601,35.01951895002984,66.523605663967,499.45687538600316
20240728,452,65,144,7,763,109.44226605671358,83.13034781851259,570.4273861247739
20240728,655,65,948,20,384,36.79249708270741,24.291914903657734,322.9155880136349
20240728,521,65,440,2,425,40.91637701161581,40.89648850901331,343.1871344793709
20240728,405,65,413,7,574,47.39168133514915,41.433752701121854,485.174565963729
20240728,475,65,974,5,934,22.91699318927692,101.35257631023717,809.7304305004859
20240728,640,65,393,6,681,21.471900954662996,89.56525726844885,569.9628417768881
20240728,952,65,201,6,604,26.605591840970902,44.916160826973496,532.4782473320556
