DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,618,5,435,6,304,17.23088519723268,35.029541494642004,251.73957330812533
20240728,396,5,51,2,451,15.567802536997325,44.19940285205727,391.2327946109454
20240728,898,5,735,19,665,97.81125750494458,98.50672554823173,468.6820169468237
20240728,15,5,228,2,173,12.71334157055824,25.4470162079332,134.83964222150857
20240728,418,5,712,9,148,3.472876283560295,14.813567673539339,129.71355604290036
20240728,462,5,210,18,311,8.220359561325328,31.843858835960283,270.93578160271437
20240728,264,5,423,1,121,10.158646677109715,16.218971081278813,94.62238224161148
20240728,999,5,356,6,238,31.49933169581396,30.812714261490633,175.68795404269542
20240728,380,5,784,1,927,20.368731283353828,90.03372468924205,816.5975440274042
20240728,740,5,156,12,574,27.9513219585136,73.12863532116921,472.92004272031716
20240728,444,5,670,20,259,9.985843774392379,16.296801816600315,232.7173544090073
20240728,491,5,550,15,368,13.504914737645484,39.58811042699698,314.9069748353575
20240728,969,5,607,4,969,20.288811198235965,117.33239821888995,831.3787905828741
20240728,949,5,106,4,223,33.245390624042365,22.731036538393884,167.02357283756373
20240728,532,5,723,6,126,8.054987220676667,17.0170235379468,100.92798924137654
20240728,224,5,308,11,821,30.70146069629824,58.38710655417666,731.9114327495251
20240728,436,5,407,18,475,50.0616982569344,38.79080581116514,386.1474959319005
20240728,508,5,134,20,203,9.811074073045384,11.050111117682308,182.1388148092723
20240728,753,5,415,9,621,14.066206071842842,91.52643226307283,515.4073616650843
20240728,148,5,792,9,112,10.70419437580208,6.151340679143797,95.14446494505412
20240728,447,5,438,16,168,19.518688002733175,22.76999831664423,125.7113136806226
20240728,770,5,135,3,152,8.67260222643444,19.93223815387999,123.39515961968557
20240728,343,5,994,7,279,12.939174354601105,33.929895141244614,232.13093050415426
20240728,422,5,266,12,873,118.73259820653684,115.02552757828828,639.2418742151749
20240728,751,5,835,5,503,34.50025659822455,33.994027965763486,434.505715436012
20240728,707,5,780,2,981,62.45596306694006,103.1203965873212,815.4236403457387
20240728,102,5,268,4,297,17.260381282397766,43.31892922966536,236.42068948793687
20240728,63,5,957,4,526,15.789637334299282,68.9117597733338,441.29860289236694
20240728,103,5,158,18,997,145.34525172806198,145.60619827124717,706.0485500006909
20240728,699,5,499,9,690,45.25653321774508,101.97334463909766,542.7701221431573
20240728,89,5,870,5,888,80.9591031739838,46.75657092467748,760.2843259013387
20240728,745,5,901,9,577,69.86905825231722,31.989818953926484,475.14112279375627
20240728,193,5,687,1,432,11.741376925147687,60.67251077774583,359.58611229710647
20240728,967,5,367,17,493,36.164207818284076,70.78605266821062,386.0497395135053
20240728,594,5,400,17,802,98.87731057969077,116.95382892465125,586.168860495658
20240728,449,5,114,7,458,55.10504248157994,30.834589394365175,372.0603681240549
20240728,465,5,844,10,848,84.81718611193425,91.72763039972453,671.4551834883412
20240728,304,5,177,9,540,65.12052185632105,64.27787650650981,410.60160163716915
20240728,897,5,850,5,886,39.12441182248803,50.6049772653195,796.2706109121925
20240728,430,5,832,11,458,61.469053503179666,32.1181890871797,364.4127574096406
20240728,800,5,336,10,171,18.589075186292085,14.158670334030399,138.2522544796775
20240728,181,5,262,4,623,54.22422194464501,61.365932685449366,507.4098453699056
20240728,805,5,23,12,954,71.08847167625744,93.25581413887124,789.6557141848714
20240728,512,5,466,6,857,33.47821132337661,71.12643764930837,752.395351027315
20240728,394,5,45,5,479,21.296427357833245,42.02035821075023,415.6832144314165
20240728,10,5,411,6,253,33.48652542265497,29.655539070251596,189.85793550709343
20240728,29,5,672,7,984,87.88096729834811,97.16497302669312,798.9540596749588
20240728,525,5,337,19,545,65.17725018210403,49.24938837590858,430.5733614419874
20240728,217,5,350,9,310,30.930101622073376,38.28850364960437,240.78139472832225
20240728,849,5,220,7,826,79.13676626439451,81.63175182158895,665.2314819140165
20240728,382,5,699,8,785,35.98492868352933,49.21519828596304,699.7998730305076
