DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,560,31,411,19,939,95.64236433812877,67.16774639774904,776.1898892641223
20240728,496,31,617,18,562,50.94542790366274,74.47545185088065,436.5791202454566
20240728,269,31,303,10,365,29.648053166505473,42.677272044912755,292.6746747885818
20240728,337,31,409,11,568,16.2333907232897,43.081074628242824,508.68553464846747
20240728,81,31,247,9,955,92.02348424042854,70.63435094940478,792.3421648101667
20240728,964,31,551,2,785,26.71655419175698,64.97642142771103,693.307024380532
20240728,669,31,999,17,999,140.58143717586773,129.34943779284418,729.0691250312881
20240728,625,31,175,14,168,18.021612052959235,15.35812058957763,134.62026735746315
20240728,438,31,380,19,375,44.4625638033778,21.567252161855638,308.9701840347666
20240728,669,31,789,3,268,29.575270016522573,21.506156243681275,216.91857373979616
20240728,716,31,683,5,415,20.95096425535266,26.282844968043797,367.76619077660354
20240728,709,31,18,9,699,102.76475782929307,50.008077794168365,546.2271643765386
20240728,646,31,244,5,773,56.341926035897764,75.86000535238975,640.7980686117126
20240728,606,31,546,11,582,24.466813364619647,29.312917862654107,528.2202687727263
20240728,833,31,258,16,808,27.199029413379915,62.89383188832605,717.907138698294
20240728,911,31,5,15,513,17.294290924847747,54.773450396112615,440.93225867903965
20240728,338,31,313,18,954,135.9817015433051,133.1964478527873,684.8218506039076
20240728,205,31,997,17,385,29.78303290693424,46.10271541008825,309.1142516829775
20240728,70,31,465,5,741,105.28648925038252,84.821190383073,550.8923203665445
20240728,318,31,681,1,313,14.951589375765103,19.54211388651148,278.5062967377234
20240728,329,31,345,7,388,52.68894069673638,26.034033906683202,309.2770253965804
20240728,715,31,199,19,289,23.181666136164058,39.84389215396773,225.97444170986822
20240728,792,31,797,3,544,40.086806936617634,69.19049872828208,434.7226943351003
20240728,210,31,989,17,885,34.640019207352964,72.39531952671324,777.9646612659338
20240728,803,31,29,10,323,41.44081545574666,30.987277795865293,250.57190674838805
20240728,115,31,331,19,206,23.01486993583947,21.79926202382099,161.18586804033953
20240728,603,31,979,19,645,13.551807213275387,52.674135374267024,578.7740574124576
20240728,46,31,494,9,365,43.201487065372106,40.20032667837509,281.5981862562528
20240728,35,31,905,1,605,90.16271343834634,49.46939896389264,465.367887597761
20240728,348,31,408,19,327,17.43952401455864,45.312686439675474,264.2477895457659
20240728,617,31,859,18,671,97.62737770729198,94.20672954278182,479.16589274992623
20240728,831,31,593,19,239,18.408097782881924,34.83899188629812,185.75291033081996
20240728,759,31,4,18,190,20.179389842529453,17.308775495959402,152.51183466151116
20240728,577,31,416,12,377,20.221279140337533,52.663768187275885,304.1149526723866
20240728,63,31,226,10,444,34.346714616082,30.247415944222244,379.4058694396958
20240728,312,31,826,16,503,63.53378669406597,47.93815850065146,391.5280548052826
20240728,358,31,79,15,347,36.371555051481785,22.380221213882415,288.2482237346358
20240728,541,31,444,17,876,126.21894414996014,123.0358681822292,626.7451876678107
20240728,351,31,681,18,893,94.79804830975122,106.6618895775759,691.5400621126729
20240728,815,31,852,20,668,54.208088837734934,40.51782296416601,573.2740881980991
