DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,589,94,338,5,754,32.594488639747894,50.952254707432175,670.45325665282
20240728,97,94,167,14,455,36.584305560886364,25.39697318771212,393.01872125140153
20240728,51,94,796,20,495,31.81582163406557,31.062116495791834,432.1220618701426
20240728,800,94,641,5,311,18.253409736879423,44.34524314566288,248.4013471174577
20240728,264,94,869,20,661,90.02380780729008,55.33704347518356,515.6391487175264
20240728,110,94,514,20,221,32.480645780095536,27.543711366673847,160.97564285323062
20240728,552,94,881,1,533,31.530313433456314,67.7327822418605,433.73690432468317
20240728,212,94,630,19,216,22.70028400804453,14.678840054703414,178.62087593725204
20240728,317,94,811,10,352,22.045082436340653,23.260344711166532,306.6945728524928
20240728,530,94,897,17,457,53.54479113270727,62.18254298355964,341.2726658837331
20240728,436,94,651,18,383,24.417570706410032,28.260119857464893,330.32230943612507
20240728,634,94,245,7,321,11.568671372607614,25.94026358915609,283.4910650382363
20240728,625,94,313,3,683,46.62919267280467,56.49821921549232,579.872588111703
20240728,550,94,536,4,395,19.44096365017265,34.615269414943754,340.94376693488357
20240728,788,94,455,3,770,97.54493047926984,104.21173464192887,568.2433348788013
20240728,872,94,965,5,186,8.831431941587457,24.178990262951622,152.98957779546092
20240728,172,94,101,1,732,108.64339039207972,59.47415184663108,563.8824577612892
20240728,872,94,858,11,592,33.408971910823176,44.99566293559194,513.5953651535849
20240728,607,94,697,9,328,22.700913049415796,40.505880066599424,264.7932068839848
20240728,489,94,49,18,429,16.790509575685345,56.38302600490439,355.8264644194103
20240728,319,94,811,16,734,39.24345430076068,60.65196936030428,634.104576338935
20240728,56,94,339,15,546,43.14123325116947,34.546481691935064,468.31228505689546
20240728,147,94,301,18,795,92.78974693871653,81.73127952300156,620.4789735382819
20240728,26,94,553,17,111,5.3919365868133395,14.35217736082111,91.25588605236555
20240728,557,94,366,15,426,58.00003508966193,42.665416470056826,325.33454844028125
20240728,608,94,262,11,797,112.16439335794499,82.00908722466905,602.826519417386
20240728,92,94,519,8,777,33.45051335042412,101.48085092494976,642.0686357246261
20240728,685,94,426,4,815,62.12605332041788,74.18167154027664,678.6922751393055
20240728,893,94,657,5,676,62.58061516252412,34.09005757815426,579.3293272593216
20240728,194,94,238,9,107,15.301191191713556,8.92711592158269,82.77169288670376
20240728,402,94,814,4,626,17.858144048771276,68.73354854371826,539.4083074075105
20240728,663,94,52,5,730,107.76128074857185,72.59016106933352,549.6485581820946
20240728,889,94,442,3,913,106.92333293256422,99.81605459680931,706.2606124706265
20240728,222,94,852,20,267,22.171985091786937,36.96296567489425,207.8650492333188
20240728,861,94,922,4,815,103.48749803176999,55.4768250536277,656.0356769146023
