DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,725,18,863,12,839,59.820157933530375,122.85939534543972,656.3204467210298
20240728,43,18,621,18,586,60.924435913995495,38.72692404278979,486.3486400432147
20240728,149,18,743,3,890,92.52165404206289,109.45755939271345,688.0207865652237
20240728,569,18,936,18,648,26.60911447499018,62.48699521447102,558.9038903105388
20240728,242,18,665,15,540,54.8745314363576,29.965394451634758,455.16007411200763
20240728,500,18,466,18,760,75.03631577329408,71.28665851903635,613.6770257076696
20240728,27,18,593,18,966,135.66828477451548,50.996309470158714,779.3354057553258
20240728,162,18,895,8,226,8.957295135119367,28.80118851615088,188.24151634872976
20240728,536,18,444,8,938,86.38864589649471,107.14470001153995,744.4666540919653
20240728,78,18,963,18,421,60.431483161412174,34.33348251251192,326.2350343260759
20240728,371,18,975,15,878,54.44630306077414,126.32626454864709,697.2274323905788
20240728,774,18,683,17,278,37.852286379852245,27.746241651834307,212.40147196831344
20240728,881,18,78,1,386,29.987234159074752,36.4181957758595,319.59457006506574
20240728,299,18,580,13,813,20.81134951123424,121.51143917141448,670.6772113173513
20240728,246,18,438,20,883,33.892850239787066,90.74251559791195,758.364634162301
20240728,240,18,949,19,149,17.760684967455393,17.533166682342923,113.70614835020169
20240728,475,18,989,1,572,22.899609994760365,60.49363821274172,488.6067517924979
20240728,397,18,404,6,578,20.828473671463712,65.04682382754207,492.1247025009942
20240728,13,18,72,19,207,22.761283929321447,22.29586819696977,161.94284787370879
20240728,196,18,188,3,316,15.312478522078974,47.38255983637426,253.30496164154675
20240728,787,18,932,17,751,17.301287533995914,59.832258618053785,673.8664538479503
20240728,425,18,548,16,328,34.13967141768454,33.19089260780258,260.6694359745129
20240728,212,18,790,2,591,29.347093428211505,58.61813549674089,503.0347710750476
20240728,79,18,244,10,536,75.95269365823593,70.26033268754745,389.78697365421664
20240728,811,18,266,7,808,107.79737527209447,121.05234572364083,579.1502790042647
20240728,114,18,395,16,647,31.6080068960827,55.55930575507083,559.8326873488464
20240728,722,18,162,19,133,4.153413933723481,10.62827359178558,118.21831247449094
20240728,530,18,800,20,436,15.47663742940513,25.712188099807058,394.8111744707878
20240728,592,18,902,3,408,21.156089891605294,24.567919201168785,362.27599090722595
20240728,123,18,505,3,430,63.93129319690677,59.93551127296685,306.1331955301264
20240728,915,18,257,4,971,51.12857158131937,73.24744938209244,846.6239790365883
20240728,328,18,426,18,708,48.33518243492552,61.49345768912728,598.1713598759472
20240728,755,18,294,7,111,5.106512457065651,12.978510831682353,92.914976711252
20240728,529,18,284,3,448,39.507635914373346,53.60398414256714,354.8883799430595
20240728,547,18,358,7,206,22.672100824381285,24.770130627696634,158.55776854792208
20240728,236,18,238,20,564,82.88079079535275,66.16684719855142,414.9523620060958
20240728,913,18,731,18,469,35.87153573990553,59.778745913889715,373.3497183462048
20240728,505,18,420,17,141,19.36970825623885,14.01328116731739,107.61701057644376
20240728,527,18,279,6,345,35.71621970041056,17.551661531631037,291.7321187679584
20240728,36,18,15,13,200,7.847329562564529,20.38864297285877,171.7640274645767
20240728,775,18,220,5,502,36.864550058113736,30.384232230254128,434.75121771163214
20240728,731,18,168,13,338,16.032684333874908,33.297182973499766,288.6701326926253
20240728,636,18,767,17,153,11.695311817149431,11.545466377671833,129.75922180517873
20240728,911,18,929,7,383,12.374107394943884,22.535636503792507,348.0902561012636
20240728,387,18,760,12,221,21.519355480598545,20.36640869003478,179.1142358293667
20240728,760,18,230,20,158,11.189318212867537,23.399410677505514,123.41127110962695
20240728,486,18,76,6,327,21.30707639325446,19.888687523242773,285.80423608350276
20240728,34,18,136,18,907,89.16650140958103,54.438958987982716,763.3945396024362
20240728,692,18,667,13,247,13.990519890048862,31.316131127673682,201.69334898227746
20240728,104,18,428,5,834,76.11517559906179,61.43635900798992,696.4484653929483
20240728,184,18,240,13,731,108.41349622090362,98.13989284166908,524.4466109374273
20240728,282,18,484,2,112,12.71370209589304,13.38805940838464,85.89823849572232
20240728,432,18,737,12,865,76.18301615282857,76.67312342391936,712.1438604232521
20240728,899,18,334,3,838,16.864020110364546,73.59962111189306,747.5363587777424
20240728,324,18,375,4,970,109.31104893293958,122.21431914759391,738.4746319194664
20240728,69,18,318,15,327,19.795834340266754,19.348701317791523,287.85546434194174
20240728,98,18,893,20,331,27.101929990693584,29.77495271099006,274.12311729831634
20240728,847,18,652,18,265,24.569170020381105,25.33605076905895,215.09477921055995
20240728,966,18,493,5,381,15.424990213901635,20.934564448685425,344.6404453374129
20240728,862,18,79,4,178,17.558282772285082,24.671809172239907,135.769908055475
20240728,806,18,598,12,657,32.73107476552238,42.035204591564025,582.2337206429136
20240728,481,18,652,2,295,16.340382970763812,20.637609852750586,258.0220071764856
20240728,71,18,739,9,836,111.99054560416178,107.64228108835148,616.3671733074867
20240728,334,18,753,12,460,43.724241626697534,36.99053951338079,379.28521885992166
20240728,347,18,737,11,154,15.883932592216697,16.293603209666585,121.82246419811672
20240728,615,18,909,1,313,11.980106946243206,43.5695186580871,257.4503743956697
20240728,185,18,528,17,927,18.565145443896437,98.24750595807089,810.1873485980327
20240728,99,18,295,11,639,59.519874503880835,39.811952027996284,539.6681734681229
20240728,960,18,532,7,713,47.1412635187185,104.33813887333258,561.520597607949
20240728,472,18,370,9,205,27.706731701883577,12.088210023357638,165.20505827475878
20240728,394,18,209,9,231,15.514983909432452,25.306864260413285,190.17815183015426
20240728,940,18,234,11,476,54.251195534705126,45.12629077591195,376.6225136893829
20240728,358,18,169,4,630,27.477679963203585,43.80041861243027,558.7219014243661
20240728,270,18,457,1,250,12.944454777493887,33.8090309331273,203.2465142893788
20240728,27,18,756,16,440,21.87521590499558,28.634353389062962,389.49043070594144
20240728,559,18,39,10,364,23.680388428998242,18.689085524518838,321.63052604648294
20240728,555,18,791,7,113,15.72715915719834,13.699348362693025,83.57349248010863
20240728,69,18,930,11,842,55.786122571268244,99.38071544485109,686.8331619838807
20240728,87,18,867,9,853,25.156316527637795,85.01621718808696,742.8274662842753
20240728,177,18,975,3,298,33.98167415458224,18.388276472679316,245.63004937273845
20240728,782,18,909,11,234,31.722350301005545,15.172250857343528,187.10539884165092
20240728,318,18,761,5,690,82.27853553983113,71.0506183527176,536.6708461074513
20240728,901,18,646,12,737,65.17658156083137,63.937182771094434,607.8862356680742
20240728,760,18,732,10,237,18.52897608253453,15.369289038224194,203.1017348792413
20240728,832,18,764,4,523,49.6800508345065,26.678698133406506,446.641251032087
20240728,748,18,901,6,523,22.998101720264756,77.27550402877807,422.7263942509572
20240728,794,18,1,9,985,95.563270276492,74.99199245792569,814.4447372655823
20240728,752,18,387,5,359,23.537237164645223,30.30669662462903,305.1560662107257
20240728,764,18,113,2,958,120.44439959555548,86.82636375958177,750.7292366448628
20240728,868,18,897,6,999,58.127198805314485,103.42145387325887,837.4513473214266
20240728,740,18,548,18,899,57.814403051588,118.18786122047013,722.9977357279419
20240728,23,18,747,16,110,11.757079381520569,12.829553433145094,85.41336718533434
20240728,930,18,243,3,469,21.34099103471184,46.92175998467695,400.7372489806112
20240728,185,18,600,4,188,3.8049397190220184,10.469877600313325,173.72518268066466
20240728,303,18,681,20,956,87.38113045469082,100.0238607772599,768.5950087680493
20240728,323,18,534,4,188,26.243801505293135,14.447623323893053,147.3085751708138
20240728,486,18,171,4,290,21.084530696575083,19.89109847912263,249.02437082430228
20240728,956,18,600,4,702,93.57314956925222,98.98548799266571,509.4413624380821
20240728,808,18,211,14,921,91.71166345775308,122.58487297009259,706.7034635721543
20240728,751,18,367,4,643,42.78283732206605,92.98436935690147,507.2327933210325
20240728,219,18,406,7,336,7.26117282942612,38.23037034391298,290.5084568266609
20240728,393,18,555,19,470,52.55413995274422,57.696661856650856,359.74919819060494
20240728,486,18,281,19,823,91.17961061135262,102.33085870771063,629.4895306809367
20240728,224,18,774,10,800,96.54961277623852,100.40428686343992,603.0461003603216
20240728,410,18,7,4,789,34.84742175682309,43.65970277650195,710.492875466675
20240728,173,18,572,19,939,48.6605255844247,100.64273506391288,789.6967393516625
20240728,396,18,983,15,245,19.55294698003609,17.51703295903783,207.9300200609261
20240728,374,18,554,9,610,50.99339952201742,56.26692496453399,502.73967551344856
20240728,29,18,919,14,486,53.161600772248306,55.4113371804228,377.4270620473289
20240728,13,18,369,20,586,34.10023128440026,74.13162904145396,477.7681396741458
20240728,600,18,939,9,322,44.60358195907213,17.929786313364463,259.4666317275634
20240728,545,18,201,6,507,12.441460244769313,67.01097825996075,427.5475614952699
20240728,477,18,623,5,646,35.297488932583846,86.87727104884847,523.8252400185677
20240728,207,18,25,2,204,15.118799220253893,26.393448277881266,162.48775250186483
20240728,303,18,132,2,191,9.025612320899453,19.345166476351473,162.62922120274908
