DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,962,91,764,19,754,27.620639181019794,66.25821286439606,660.1211479545841
20240728,542,91,428,16,459,39.27258357713529,34.93338404305365,384.79403237981103
20240728,756,91,446,18,518,46.214714226901435,40.98629623148892,430.79898954160967
20240728,11,91,296,3,959,111.07971278938065,114.87488940676643,733.0453978038529
20240728,573,91,109,9,875,94.26064177370083,107.26424206073379,673.4751161655654
20240728,240,91,985,10,566,64.69171223407798,31.320788838548832,469.98749892737317
20240728,336,91,955,2,432,51.64292020403382,24.647437718192947,355.7096420777732
20240728,673,91,402,18,876,36.48917878705304,107.08164915248751,732.4291720604595
20240728,228,91,554,16,987,87.94464971428188,126.99380326882348,772.0615470168946
20240728,156,91,18,4,462,50.936358330922424,25.711747439857223,385.35189422922036
20240728,88,91,341,1,687,28.907628268180456,44.47832747967946,613.61404425214
20240728,518,91,264,13,497,37.55598034044399,33.47183927274615,425.9721803868099
20240728,627,91,246,20,485,40.30293655550087,31.717700040326466,412.97936340417266
20240728,726,91,529,6,336,29.55577315614541,35.88879224064951,270.5554346032051
20240728,275,91,591,14,236,23.41026272719049,29.164349417357002,183.42538785545253
20240728,868,91,44,12,836,48.883186788955186,49.6314330056902,737.4853802053547
20240728,443,91,655,6,696,100.55980683547818,68.10218200677699,527.3380111577449
20240728,773,91,900,1,240,31.987891772754647,16.76536621985607,191.2467420073893
20240728,112,91,968,12,664,95.52540138523902,43.0758887592188,525.3987098555422
20240728,363,91,173,19,677,55.80722056682465,40.41783800536994,580.7749414278054
20240728,561,91,259,14,431,54.70230330563646,51.548877997939265,324.7488186964243
20240728,408,91,79,16,371,13.236434543547194,27.350639870699816,330.412925585753
20240728,111,91,326,1,934,60.43901689623894,112.60646193746122,760.9545211662999
20240728,152,91,21,10,237,10.584808849482787,22.638627000929297,203.7765641495879
20240728,847,91,895,8,860,31.92382914058745,101.31247771227483,726.7636931471377
20240728,25,91,119,3,432,62.33759824651527,26.631785550293966,343.0306162031908
20240728,155,91,825,7,133,4.242276466051719,13.159834258032934,115.59788927591535
20240728,178,91,308,10,523,46.369622679961324,34.146166996523235,442.4842103235154
20240728,333,91,44,16,191,21.14068913967665,18.93625614853236,150.923054711791
20240728,141,91,757,13,802,62.98026887079194,62.23197574634842,676.7877553828596
20240728,771,91,837,14,230,21.28211691865356,31.924196499667875,176.79368658167857
