DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,281,19,973,15,318,39.967832733170944,19.88585258135397,258.1463146854751
20240728,835,19,372,12,822,121.46672150987095,75.2257284568233,625.3075500333057
20240728,942,19,132,16,927,38.184533934650325,61.50293094671319,827.3125351186364
20240728,888,19,998,18,863,91.7084695681176,65.96158808171405,705.3299423501684
20240728,776,19,480,9,582,23.72931839024549,29.23109969658941,529.0395819131651
20240728,630,19,827,5,790,32.106933512091324,57.974601833797486,699.9184646541112
20240728,933,19,628,16,679,70.84685155753357,47.502921109081,560.6502273333854
20240728,116,19,240,3,361,18.644352468423854,46.53828894294943,295.8173585886267
20240728,719,19,126,13,180,19.309413064174443,24.35638901074043,136.33419792508514
20240728,392,19,431,5,727,29.00539786263947,55.13545593210655,642.859146205254
20240728,126,19,556,2,560,17.50095224018677,61.23951824207558,481.25952951773763
20240728,215,19,922,20,354,51.193797539082354,22.278902300335147,280.5273001605825
20240728,691,19,256,18,610,61.51121763130544,57.06239282313406,491.4263895455605
20240728,119,19,707,14,334,9.762641979100925,20.021148266552448,304.2162097543466
20240728,550,19,364,20,750,95.43488040337752,100.6838040117181,553.8813155849043
20240728,813,19,344,19,165,13.737786411728925,14.118658122871722,137.14355546539934
20240728,558,19,936,19,218,22.53414721859507,23.75114519656484,171.71470758484008
20240728,261,19,889,20,659,95.1451125495938,78.21145325574696,485.6434341946592
20240728,929,19,433,15,741,105.22878794694991,89.15521251071685,546.6159995423333
20240728,377,19,24,18,842,53.8423334061653,53.24214216732897,734.9155244265057
20240728,523,19,469,2,125,11.972167773661452,14.177030584662958,98.85080164167559
20240728,450,19,945,5,856,47.416286366149436,90.71187089746316,717.8718427363874
20240728,814,19,118,7,232,4.803056903523983,25.315007808208737,201.88193528826727
20240728,413,19,605,2,782,56.03314583362581,77.77098609673557,648.1958680696387
20240728,502,19,108,19,554,50.9856014320744,62.76758860925991,440.2468099586657
20240728,966,19,615,14,297,19.582302950713075,17.61981063526994,259.797886414017
20240728,587,19,460,12,565,65.05333024989022,42.96910719736731,456.9775625527425
20240728,718,19,536,6,733,85.69300495843008,70.39193667635081,576.9150583652191
